// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B41515
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
00370		-0.103521	-0.210312	-0.690377	0.684421	-92.648632	25.519664	170.516684
00371		-0.104295	-0.209933	-0.690150	0.684649	-92.589399	25.557639	170.624764
00372		-0.105060	-0.209608	-0.689876	0.684907	-92.524988	25.599726	170.728657
00373		-0.105694	-0.209393	-0.689652	0.685101	-92.474915	25.638720	170.809361
00374		-0.106165	-0.209365	-0.689464	0.685226	-92.441331	25.678388	170.857055
00375		-0.106539	-0.209456	-0.689295	0.685310	-92.417362	25.719086	170.884543
00376		-0.106888	-0.209549	-0.689149	0.685374	-92.397414	25.757472	170.908920
00377		-0.107312	-0.209537	-0.688983	0.685478	-92.368430	25.794096	170.950634
00378		-0.107903	-0.209362	-0.688752	0.685671	-92.319256	25.832644	171.024245
00379		-0.108701	-0.209020	-0.688493	0.685910	-92.256412	25.875514	171.132213
00380		-0.109660	-0.208539	-0.688268	0.686129	-92.192210	25.920238	171.265463
00381		-0.110663	-0.208027	-0.688144	0.686248	-92.144013	25.964886	171.401381
00382		-0.111615	-0.207509	-0.688150	0.686244	-92.118364	26.003106	171.528451
00383		-0.112487	-0.206958	-0.688183	0.686235	-92.095513	26.031650	171.651427
00384		-0.113252	-0.206466	-0.688203	0.686238	-92.073354	26.056061	171.760585
00385		-0.113918	-0.206074	-0.688169	0.686279	-92.047279	26.080817	171.853889
00386		-0.114449	-0.205839	-0.688107	0.686324	-92.024486	26.107127	171.922231
00387		-0.114848	-0.205717	-0.688051	0.686350	-92.008528	26.131337	171.968644
00388		-0.115227	-0.205631	-0.688073	0.686291	-92.008312	26.155889	172.006592
00389		-0.115642	-0.205506	-0.688122	0.686209	-92.010875	26.179948	172.050165
00390		-0.116034	-0.205398	-0.688187	0.686110	-92.017010	26.203233	172.089670
